tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
390,2019-11-01 00:03:13.6020,2019-11-01 00:09:44.3760,447,8 Ave & W 52 St,40.76370739,-73.9851615,529,W 42 St & 8 Ave,40.75756989999999,-73.99098507,38956,Subscriber,1991,1
381,2019-11-01 00:03:18.5460,2019-11-01 00:09:39.5680,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,127,Barrow St & Hudson St,40.73172428,-74.00674436,29188,Subscriber,1999,1
1570,2019-11-01 00:03:21.3540,2019-11-01 00:29:32.1820,3857,Engert Ave & McGuinness Blvd,40.721579999999996,-73.94546,3648,Flushing Ave & Vanderbilt Ave,40.69795031569544,-73.97077560424805,34911,Subscriber,1991,2
306,2019-11-01 00:03:36.0810,2019-11-01 00:08:42.5560,533,Broadway & W 38 St,40.75299641,-73.98721619,3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,27454,Subscriber,1974,1
328,2019-11-01 00:03:36.5580,2019-11-01 00:09:05.4160,459,W 20 St & 11 Ave,40.746745000000004,-74.007756,405,Washington St & Gansevoort St,40.739323,-74.008119,40199,Subscriber,1985,1
882,2019-11-01 00:03:40.5720,2019-11-01 00:18:22.5820,3686,Gansevoort St & Hudson St,40.73944820130404,-74.00507032871245,376,John St & William St,40.70862144,-74.00722156,32907,Subscriber,1996,1
1636,2019-11-01 00:03:42.8860,2019-11-01 00:30:59.3130,3165,Central Park West & W 72 St,40.77579376683666,-73.97620573639871,173,Broadway & W 49 St,40.76068327096592,-73.98452728986742,14728,Customer,1995,2
1510,2019-11-01 00:03:45.9230,2019-11-01 00:28:56.7940,532,S 5 Pl & S 5 St,40.710451,-73.960876,461,E 20 St & 2 Ave,40.73587678,-73.98205027,29865,Subscriber,1988,2
182,2019-11-01 00:03:57.6130,2019-11-01 00:07:00.5700,3584,Eastern Pkwy & Franklin Ave,40.670776700000005,-73.9576801,3562,Classon Ave & St Marks Ave,40.676519799999994,-73.9596082,25442,Subscriber,1990,2
2697,2019-11-01 00:04:03.3240,2019-11-01 00:49:00.7410,3379,E 103 St & Lexington Ave,40.790305100000005,-73.94755757,392,Jay St & Tech Pl,40.695065,-73.987167,25705,Subscriber,1981,1
