tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
846,2019-05-01 07:34:12.8500,2019-05-01 07:48:19.1230,3553,Frederick Douglass Blvd & W 112 St,40.801694,-73.957145,3351,E 102 St & 1 Ave,40.7869946,-73.94164802,15807,Subscriber,1960,2
344,2019-05-01 07:34:14.6350,2019-05-01 07:39:59.3270,3430,Richardson St & N Henry St,40.71907891179564,-73.94223690032959,3668,Leonard St & Nassau Ave,40.7239567849954,-73.94984364509583,31137,Subscriber,1979,1
465,2019-05-01 07:34:17.5830,2019-05-01 07:42:03.4600,515,W 43 St & 10 Ave,40.76009437,-73.99461843,530,11 Ave & W 59 St,40.771496710544405,-73.99046033620834,33547,Subscriber,1974,1
330,2019-05-01 07:34:18.1350,2019-05-01 07:39:48.2910,3394,Columbia St & W 9 St,40.6769993,-74.00647134,3398,Smith St & 9 St,40.67469570000001,-73.99785768,35267,Subscriber,1983,2
2082,2019-05-01 07:34:18.2670,2019-05-01 08:09:00.8020,3529,Lenox Ave & W 130 St,40.8107922,-73.9430681,450,W 49 St & 8 Ave,40.76227205,-73.98788205,27261,Subscriber,1992,1
1100,2019-05-01 07:34:18.5270,2019-05-01 07:52:38.5920,3289,W 90 St & Amsterdam Ave,40.79017948095081,-73.97288918495178,493,W 45 St & 6 Ave,40.7568001,-73.98291153,18540,Subscriber,1983,1
135,2019-05-01 07:34:22.3070,2019-05-01 07:36:37.3340,3059,Pulaski St & Marcus Garvey Blvd,40.693398200000004,-73.939877,3064,Myrtle Ave & Lewis Ave,40.69681963,-73.93756926,28911,Subscriber,1986,1
373,2019-05-01 07:34:24.6670,2019-05-01 07:40:38.0480,3580,St Johns Pl & Washington Ave,40.6737236,-73.9631611,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,31369,Subscriber,1981,1
691,2019-05-01 07:34:28.7500,2019-05-01 07:46:00.5310,3354,3 St & Prospect Park West,40.668132,-73.97363831,3303,Butler St & Court St,40.6849894,-73.99440329,35260,Subscriber,1993,2
526,2019-05-01 07:34:33.2250,2019-05-01 07:43:19.8230,504,1 Ave & E 16 St,40.73221853,-73.98165557,3686,Gansevoort St & Hudson St,40.73944820130404,-74.00507032871245,30221,Subscriber,1990,2
1444,2019-05-01 07:34:44.8630,2019-05-01 07:58:49.3570,408,Market St & Cherry St,40.71076228,-73.99400398,484,W 44 St & 5 Ave,40.75500254,-73.98014437,27661,Subscriber,1999,1
701,2019-05-01 07:34:48.2100,2019-05-01 07:46:30.1260,355,Bayard St & Baxter St,40.71602118,-73.99974372,2003,1 Ave & E 18 St,40.73381219196632,-73.9805442094803,25879,Subscriber,1995,1
683,2019-05-01 07:34:58.7610,2019-05-01 07:46:21.7730,3168,Central Park West & W 85 St,40.78472675,-73.96961715,3378,E 76 St & Park Ave,40.773763,-73.96222088,33451,Subscriber,1958,2
1024,2019-05-01 07:35:07.7770,2019-05-01 07:52:11.9990,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,533,Broadway & W 38 St,40.75299641,-73.98721619,35212,Subscriber,1991,2
512,2019-05-01 07:35:07.9900,2019-05-01 07:43:40.3230,3108,Nassau Ave & Russell St,40.725570000000005,-73.94434,3086,Graham Ave & Conselyea St,40.715143,-73.944507,20233,Subscriber,1978,2
281,2019-05-01 07:35:09.2290,2019-05-01 07:39:50.3250,502,Henry St & Grand St,40.714215,-73.981346,307,Canal St & Rutgers St,40.71427487,-73.98990025,30172,Subscriber,1998,1
120,2019-05-01 07:35:12.2940,2019-05-01 07:37:13.0280,532,S 5 Pl & S 5 St,40.710451,-73.960876,532,S 5 Pl & S 5 St,40.710451,-73.960876,20970,Subscriber,1994,2
1737,2019-05-01 07:35:13.5780,2019-05-01 08:04:10.6340,448,W 37 St & 10 Ave,40.75660359,-73.9979009,260,Broad St & Bridge St,40.70365182,-74.01167797,26597,Subscriber,1981,1
699,2019-05-01 07:35:13.7680,2019-05-01 07:46:53.6450,3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,280,E 10 St & 5 Ave,40.73331967,-73.99510132,29869,Subscriber,1975,1
346,2019-05-01 07:35:14.1520,2019-05-01 07:41:01.0420,334,W 20 St & 7 Ave,40.74238787,-73.99726235,505,6 Ave & W 33 St,40.74901271,-73.98848395,20967,Subscriber,1970,1
1138,2019-05-01 07:35:16.0060,2019-05-01 07:54:14.6080,410,Suffolk St & Stanton St,40.72066442,-73.98517977,164,E 47 St & 2 Ave,40.75323098,-73.97032517,33869,Subscriber,1981,1
386,2019-05-01 07:35:18.6750,2019-05-01 07:41:45.1150,3419,Douglass St & 4 Ave,40.67927879999999,-73.98154004,3419,Douglass St & 4 Ave,40.67927879999999,-73.98154004,33635,Subscriber,1981,1
216,2019-05-01 07:35:19.1620,2019-05-01 07:38:55.5440,515,W 43 St & 10 Ave,40.76009437,-73.99461843,480,W 53 St & 10 Ave,40.76669671,-73.99061728,14715,Subscriber,1990,1
679,2019-05-01 07:35:20.2070,2019-05-01 07:46:39.9290,350,Clinton St & Grand St,40.71559509,-73.9870295,3467,W Broadway & Spring Street,40.72494672359416,-74.00165855884552,16976,Subscriber,1952,1
470,2019-05-01 07:35:21.1910,2019-05-01 07:43:11.5930,3116,Huron St & Franklin St,40.732659999999996,-73.95826,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.96319799999999,18105,Subscriber,1993,1
87,2019-05-01 07:35:21.4640,2019-05-01 07:36:48.8620,3701,Cliff St & Fulton St,40.70831794366396,-74.0050408244133,376,John St & William St,40.70862144,-74.00722156,17872,Subscriber,1987,1
774,2019-05-01 07:35:21.6600,2019-05-01 07:48:15.7170,262,Washington Park,40.6917823,-73.97372990000001,3368,5 Ave & 3 St,40.672815500000006,-73.98352355,18189,Subscriber,1983,2
1216,2019-05-01 07:35:21.8700,2019-05-01 07:55:37.9900,478,11 Ave & W 41 St,40.76030096,-73.99884222,327,Vesey Pl & River Terrace,40.715337899999994,-74.01658354,30105,Subscriber,1981,1
152,2019-05-01 07:35:22.5470,2019-05-01 07:37:55.1440,3452,Bayard St & Leonard St,40.71915571696044,-73.94885390996933,3107,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,30456,Subscriber,1987,1
166,2019-05-01 07:35:23.0100,2019-05-01 07:38:09.6970,3057,Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416,3056,Kosciuszko St & Nostrand Ave,40.69072549,-73.95133465,33741,Subscriber,1995,1
154,2019-05-01 07:35:26.2530,2019-05-01 07:38:01.0690,3102,Driggs Ave & Lorimer St,40.72179134,-73.95041540000001,3715,Driggs Ave & N 9 St,40.71816969454208,-73.95520135760306,19358,Subscriber,1982,1
797,2019-05-01 07:35:26.5230,2019-05-01 07:48:43.9250,3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,440,E 45 St & 3 Ave,40.75255434,-73.97282625,31094,Subscriber,1970,1
1431,2019-05-01 07:35:26.9060,2019-05-01 07:59:18.8070,3168,Central Park West & W 85 St,40.78472675,-73.96961715,455,1 Ave & E 44 St,40.75001986,-73.96905301,29795,Subscriber,1979,2
270,2019-05-01 07:35:30.0560,2019-05-01 07:40:00.6580,258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,3648,Flushing Ave & Vanderbilt Ave,40.69795031569544,-73.97077560424805,30549,Subscriber,1965,1
541,2019-05-01 07:35:30.1560,2019-05-01 07:44:31.2500,262,Washington Park,40.6917823,-73.97372990000001,3049,Cambridge Pl & Gates Ave,40.68488,-73.96304,34014,Subscriber,1982,1
598,2019-05-01 07:35:30.1570,2019-05-01 07:45:28.3070,502,Henry St & Grand St,40.714215,-73.981346,279,Peck Slip & Front St,40.707873,-74.00166999999999,18815,Subscriber,1969,1
323,2019-05-01 07:35:31.3930,2019-05-01 07:40:55.2500,3315,Henry St & Degraw St,40.684751399999996,-73.99917254,143,Clinton St & Joralemon St,40.69239502,-73.99337909,14940,Subscriber,1983,1
268,2019-05-01 07:35:33.1890,2019-05-01 07:40:01.3330,3151,E 81 St & York Ave,40.7728384,-73.94989233,3146,E 81 St & 3 Ave,40.77573034,-73.9567526,35297,Subscriber,1979,2
528,2019-05-01 07:35:35.5510,2019-05-01 07:44:23.6190,3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,3707,Lexington Ave & E 26 St,40.741459000000006,-73.983293,27540,Subscriber,1990,1
594,2019-05-01 07:35:35.7940,2019-05-01 07:45:30.7500,3656,E 2 St & Avenue A,40.72307749068673,-73.98583620786667,402,Broadway & E 22 St,40.740343200000005,-73.98955109,32629,Subscriber,1990,2
408,2019-05-01 07:35:36.1310,2019-05-01 07:42:24.4470,3656,E 2 St & Avenue A,40.72307749068673,-73.98583620786667,128,MacDougal St & Prince St,40.72710258,-74.00297088,15526,Subscriber,1970,1
269,2019-05-01 07:35:38.4590,2019-05-01 07:40:07.8970,3178,Riverside Dr & W 78 St,40.78414472,-73.98362492,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,25257,Subscriber,1957,1
551,2019-05-01 07:35:40.0500,2019-05-01 07:44:51.7100,3419,Douglass St & 4 Ave,40.67927879999999,-73.98154004,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,28726,Subscriber,1977,1
1368,2019-05-01 07:35:40.2130,2019-05-01 07:58:29.0130,487,E 20 St & FDR Drive,40.73314259,-73.97573881,3443,W 52 St & 6 Ave,40.76132983124814,-73.97982001304626,33929,Subscriber,1972,1
2329,2019-05-01 07:35:40.5170,2019-05-01 08:14:30.0030,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,493,W 45 St & 6 Ave,40.7568001,-73.98291153,27200,Subscriber,1980,1
580,2019-05-01 07:35:40.8970,2019-05-01 07:45:21.7860,3506,Lexington Ave & E 120 St,40.8013066,-73.93981670000001,3336,E 97 St & Madison Ave,40.787801,-73.953559,29945,Subscriber,1975,2
1187,2019-05-01 07:35:41.3640,2019-05-01 07:55:28.8950,298,3 Ave & Schermerhorn St,40.68683208,-73.9796772,417,Barclay St & Church St,40.71291224,-74.01020234,17104,Subscriber,1961,2
441,2019-05-01 07:35:41.4220,2019-05-01 07:43:03.0750,254,W 11 St & 6 Ave,40.73532427,-73.99800419,486,Broadway & W 29 St,40.7462009,-73.98855723,28742,Subscriber,1982,1
533,2019-05-01 07:35:41.8240,2019-05-01 07:44:35.7180,3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,450,W 49 St & 8 Ave,40.76227205,-73.98788205,32433,Subscriber,1961,1
722,2019-05-01 07:35:42.3470,2019-05-01 07:47:44.5770,507,E 25 St & 2 Ave,40.73912601,-73.97973776,465,Broadway & W 41 St,40.75513557,-73.98658032,31039,Subscriber,1984,0
341,2019-05-01 07:35:47.5270,2019-05-01 07:41:28.5580,504,1 Ave & E 16 St,40.73221853,-73.98165557,503,E 20 St & Park Ave,40.73827428,-73.98751968,27404,Subscriber,1995,1
1042,2019-05-01 07:35:48.8750,2019-05-01 07:53:11.6250,363,West Thames St,40.70834698,-74.01713445,3258,W 27 St & 10 Ave,40.750181563256824,-74.00218427181244,30814,Subscriber,1998,1
789,2019-05-01 07:35:50.7370,2019-05-01 07:49:00.0820,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,3443,W 52 St & 6 Ave,40.76132983124814,-73.97982001304626,26959,Subscriber,1984,1
471,2019-05-01 07:35:53.6540,2019-05-01 07:43:45.0390,3425,2 Ave & E 104 St,40.789210499999996,-73.94370784,3628,Lenox Ave & W 117 St,40.8025566,-73.9490782,14963,Subscriber,1990,1
633,2019-05-01 07:35:59.3810,2019-05-01 07:46:32.6540,515,W 43 St & 10 Ave,40.76009437,-73.99461843,359,E 47 St & Park Ave,40.75510267,-73.97498696,32415,Subscriber,1991,1
324,2019-05-01 07:35:59.4090,2019-05-01 07:41:23.6480,295,Pike St & E Broadway,40.71406667,-73.99293911,401,Allen St & Rivington St,40.72019576,-73.98997825,29400,Subscriber,1957,2
296,2019-05-01 07:36:01.5230,2019-05-01 07:40:58.0590,3321,Clinton St & Union St,40.683116399999996,-73.99785267,143,Clinton St & Joralemon St,40.69239502,-73.99337909,15520,Subscriber,1986,2
299,2019-05-01 07:36:01.6440,2019-05-01 07:41:01.4590,3321,Clinton St & Union St,40.683116399999996,-73.99785267,143,Clinton St & Joralemon St,40.69239502,-73.99337909,30990,Subscriber,1981,1
1122,2019-05-01 07:36:02.1260,2019-05-01 07:54:44.6540,478,11 Ave & W 41 St,40.76030096,-73.99884222,358,Christopher St & Greenwich St,40.73291553,-74.00711384,16114,Subscriber,1997,2
811,2019-05-01 07:36:04.7050,2019-05-01 07:49:36.5450,545,E 23 St & 1 Ave,40.736502,-73.97809472,524,W 43 St & 6 Ave,40.75527307,-73.98316936,25878,Subscriber,1971,1
686,2019-05-01 07:36:06.3770,2019-05-01 07:47:33.1070,3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,3680,E 43 St & 5 Ave,40.754120810779256,-73.98025184869765,15456,Subscriber,1968,1
646,2019-05-01 07:36:08.6780,2019-05-01 07:46:55.4410,3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,347,Greenwich St & W Houston St,40.728846000000004,-74.00859100000001,25939,Subscriber,1982,1
265,2019-05-01 07:36:09.0110,2019-05-01 07:40:34.1770,3150,E 85 St & York Ave,40.77536905,-73.94803392,3156,E 72 St & York Ave,40.76663814,-73.95348296,28473,Subscriber,1967,1
1208,2019-05-01 07:36:11.5480,2019-05-01 07:56:19.6740,326,E 11 St & 1 Ave,40.72953837,-73.98426726,3372,E 74 St & 1 Ave,40.7689738,-73.95482273,15174,Subscriber,1978,1
1453,2019-05-01 07:36:13.5250,2019-05-01 08:00:27.3790,3581,Underhill Ave & Lincoln Pl,40.674012299999994,-73.9671457,3066,Tompkins Ave & Hopkins St,40.69957608,-73.94708417,29149,Subscriber,1968,2
435,2019-05-01 07:36:16.1020,2019-05-01 07:43:31.7520,432,E 7 St & Avenue A,40.72621788,-73.98379855,3244,University Pl & E 8 St,40.73143724085228,-73.99490341544151,17217,Subscriber,1990,2
204,2019-05-01 07:36:16.9290,2019-05-01 07:39:41.2530,3354,3 St & Prospect Park West,40.668132,-73.97363831,3418,Plaza St West & Flatbush Ave,40.675020700000005,-73.97111473,30708,Subscriber,1956,1
254,2019-05-01 07:36:17.7740,2019-05-01 07:40:32.7670,3611,Vernon Blvd & 47 Rd,40.7449067,-73.9534573,3615,44 Dr & 21 St,40.748000000000005,-73.94609270000001,18108,Subscriber,1971,1
282,2019-05-01 07:36:18.1410,2019-05-01 07:41:00.2390,531,Forsyth St & Broome St,40.71893904,-73.99266288,356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,27012,Subscriber,1983,1
260,2019-05-01 07:36:18.9510,2019-05-01 07:40:39.0340,3571,Bedford Ave & Bergen St,40.676368,-73.95291800000001,3584,Eastern Pkwy & Franklin Ave,40.670776700000005,-73.9576801,14558,Subscriber,1989,2
1238,2019-05-01 07:36:20.1270,2019-05-01 07:56:58.2000,3094,Graham Ave & Withers St,40.7169811,-73.94485918,3565,36 Ave & 10 St,40.7614376,-73.9411265,20528,Customer,1993,1
168,2019-05-01 07:36:20.2730,2019-05-01 07:39:08.7460,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,30015,Subscriber,1993,2
1702,2019-05-01 07:36:23.7200,2019-05-01 08:04:46.0370,515,W 43 St & 10 Ave,40.76009437,-73.99461843,337,Old Slip & Front St,40.703799200000006,-74.00838676,31286,Subscriber,1967,1
839,2019-05-01 07:36:26.5060,2019-05-01 07:50:25.5110,495,W 47 St & 10 Ave,40.76269882,-73.99301222,3687,E 33 St & 1 Ave,40.74322681432173,-73.97449783980845,27180,Subscriber,1973,1
444,2019-05-01 07:36:26.7250,2019-05-01 07:43:50.9470,3648,Flushing Ave & Vanderbilt Ave,40.69795031569544,-73.97077560424805,3674,Jay St & York St,40.70140317257725,-73.98672670125961,18557,Subscriber,1984,1
617,2019-05-01 07:36:29.4320,2019-05-01 07:46:47.0210,432,E 7 St & Avenue A,40.72621788,-73.98379855,223,W 13 St & 7 Ave,40.73781509,-73.99994661,27833,Subscriber,1975,2
824,2019-05-01 07:36:30.3590,2019-05-01 07:50:14.8080,3118,McGuinness Blvd & Eagle St,40.73555,-73.95284000000001,3556,24 St & 41 Ave,40.752708500000004,-73.9397405,30910,Subscriber,1992,1
1995,2019-05-01 07:36:33.9670,2019-05-01 08:09:49.2000,3570,35 Ave & 37 St,40.7557327,-73.92366109999999,496,E 16 St & 5 Ave,40.73726186,-73.99238967,25196,Subscriber,1977,1
848,2019-05-01 07:36:36.4820,2019-05-01 07:50:45.1400,3747,E 84 St & 3 Ave,40.777553742988864,-73.95512759685515,228,E 48 St & 3 Ave,40.7546011026,-73.971878855,32526,Subscriber,1964,1
419,2019-05-01 07:36:36.8770,2019-05-01 07:43:36.0700,3308,Kane St & Clinton St,40.686175799999994,-73.99645295,3440,Fulton St & Adams St,40.692418292578466,-73.98949474096298,29332,Subscriber,1968,2
741,2019-05-01 07:36:43.2240,2019-05-01 07:49:04.9180,150,E 2 St & Avenue C,40.720873600000004,-73.98085795,151,Cleveland Pl & Spring St,40.72210378668603,-73.99724900722505,27806,Subscriber,1989,2
758,2019-05-01 07:36:43.6320,2019-05-01 07:49:21.6560,3580,St Johns Pl & Washington Ave,40.6737236,-73.9631611,344,Monroe St & Bedford Ave,40.6851443,-73.95380904,33343,Subscriber,1993,2
872,2019-05-01 07:36:44.7000,2019-05-01 07:51:17.5220,321,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,25264,Subscriber,1980,1
716,2019-05-01 07:36:46.7340,2019-05-01 07:48:42.8420,254,W 11 St & 6 Ave,40.73532427,-73.99800419,317,E 6 St & Avenue B,40.72453734,-73.98185424,21259,Subscriber,1989,2
635,2019-05-01 07:36:48.2190,2019-05-01 07:47:23.8670,127,Barrow St & Hudson St,40.73172428,-74.00674436,490,8 Ave & W 33 St,40.751551,-73.993934,25620,Subscriber,1982,1
2537,2019-05-01 07:36:53.0260,2019-05-01 08:19:10.5380,314,Cadman Plaza West & Montague St,40.69383,-73.990539,3233,E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,28606,Subscriber,1972,1
809,2019-05-01 07:36:56.3870,2019-05-01 07:50:26.1210,3118,McGuinness Blvd & Eagle St,40.73555,-73.95284000000001,3556,24 St & 41 Ave,40.752708500000004,-73.9397405,21528,Subscriber,1993,1
267,2019-05-01 07:36:57.4820,2019-05-01 07:41:25.0780,3747,E 84 St & 3 Ave,40.777553742988864,-73.95512759685515,3284,E 88 St & Park Ave,40.781410700190015,-73.95595908164978,17282,Subscriber,1967,1
1010,2019-05-01 07:36:59.5160,2019-05-01 07:53:50.0560,3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,3223,E 55 St & 3 Ave,40.758996559605116,-73.96865397691727,21405,Subscriber,1983,1
1001,2019-05-01 07:37:00.2320,2019-05-01 07:53:41.7960,3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,545,E 23 St & 1 Ave,40.736502,-73.97809472,30076,Subscriber,1960,1
1299,2019-05-01 07:37:00.6650,2019-05-01 07:58:40.1220,410,Suffolk St & Stanton St,40.72066442,-73.98517977,516,E 47 St & 1 Ave,40.75206862,-73.96784384,16604,Subscriber,1989,2
434,2019-05-01 07:37:00.8060,2019-05-01 07:44:15.0360,383,Greenwich Ave & Charles St,40.735238,-74.000271,276,Duane St & Greenwich St,40.71748752,-74.0104554,20547,Subscriber,1970,1
386,2019-05-01 07:37:04.1340,2019-05-01 07:43:30.5540,3551,3 Ave & E 112 St,40.795508,-73.94160600000001,3351,E 102 St & 1 Ave,40.7869946,-73.94164802,35147,Subscriber,1984,1
858,2019-05-01 07:37:04.7820,2019-05-01 07:51:23.0470,321,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,29013,Subscriber,1983,1
673,2019-05-01 07:37:05.1270,2019-05-01 07:48:18.7960,150,E 2 St & Avenue C,40.720873600000004,-73.98085795,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,34137,Subscriber,1986,2
749,2019-05-01 07:37:05.7620,2019-05-01 07:49:35.6000,3437,Riverside Dr & W 91 St,40.793134809866636,-73.97700369358063,3158,W 63 St & Broadway,40.77163851,-73.98261428,30828,Subscriber,1960,1
491,2019-05-01 07:37:06.0280,2019-05-01 07:45:17.6010,3315,Henry St & Degraw St,40.684751399999996,-73.99917254,3440,Fulton St & Adams St,40.692418292578466,-73.98949474096298,27157,Subscriber,1973,1
281,2019-05-01 07:37:10.1660,2019-05-01 07:41:51.8080,3118,McGuinness Blvd & Eagle St,40.73555,-73.95284000000001,3115,India St & Manhattan Ave,40.73232194,-73.9550858,34335,Subscriber,1992,2
334,2019-05-01 07:37:10.5360,2019-05-01 07:42:44.9230,3589,Broadway & 12 St,40.7668,-73.93477740000002,3593,31 St & Broadway,40.761584,-73.925921,18249,Subscriber,1993,2
187,2019-05-01 07:37:13.2560,2019-05-01 07:40:20.8650,515,W 43 St & 10 Ave,40.76009437,-73.99461843,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,18342,Subscriber,1985,1
740,2019-05-01 07:37:14.9330,2019-05-01 07:49:35.1120,3494,E 115 St & Lexington Ave,40.797911,-73.9423,3545,Broadway & W 122 St,40.8120562,-73.9612547,32367,Subscriber,1983,1
378,2019-05-01 07:37:16.5680,2019-05-01 07:43:34.9790,515,W 43 St & 10 Ave,40.76009437,-73.99461843,490,8 Ave & W 33 St,40.751551,-73.993934,24865,Subscriber,1980,2
161,2019-05-01 07:37:19.9550,2019-05-01 07:40:01.5360,247,Perry St & Bleecker St,40.73535398,-74.00483091,238,Bank St & Washington St,40.7361967,-74.00859207,28089,Subscriber,1970,1
531,2019-05-01 07:37:20.1210,2019-05-01 07:46:11.2680,3496,1 Ave & E 110 St,40.7923272,-73.9383,3507,Park Ave & E 124 St,40.8045555,-73.93968609999999,30421,Subscriber,1993,1
743,2019-05-01 07:37:20.3290,2019-05-01 07:49:43.7160,3360,Amsterdam Ave & W 79 St,40.7829391,-73.9786517,500,Broadway & W 51 St,40.76228826,-73.98336183,19987,Subscriber,1961,1
688,2019-05-01 07:37:20.3780,2019-05-01 07:48:49.1510,3173,Riverside Blvd & W 67 St,40.777507027547976,-73.98888587951659,228,E 48 St & 3 Ave,40.7546011026,-73.971878855,25436,Subscriber,1983,1
235,2019-05-01 07:37:21.9390,2019-05-01 07:41:17.2030,487,E 20 St & FDR Drive,40.73314259,-73.97573881,461,E 20 St & 2 Ave,40.73587678,-73.98205027,14549,Subscriber,1978,1
238,2019-05-01 07:37:22.6040,2019-05-01 07:41:21.5750,3124,46 Ave & 5 St,40.74731,-73.95451,3615,44 Dr & 21 St,40.748000000000005,-73.94609270000001,15461,Subscriber,1984,2
557,2019-05-01 07:37:26.1190,2019-05-01 07:46:43.6010,3161,W 76 St & Columbus Ave,40.7801839724239,-73.97728532552719,3443,W 52 St & 6 Ave,40.76132983124814,-73.97982001304626,27111,Subscriber,1988,1
579,2019-05-01 07:37:30.9060,2019-05-01 07:47:10.8120,3258,W 27 St & 10 Ave,40.750181563256824,-74.00218427181244,3236,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643187,15096,Subscriber,1966,2
530,2019-05-01 07:37:32.1290,2019-05-01 07:46:22.4920,3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,3233,E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,18065,Subscriber,1990,1
2499,2019-05-01 07:37:32.2760,2019-05-01 08:19:11.5400,3151,E 81 St & York Ave,40.7728384,-73.94989233,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,20851,Subscriber,1981,1
1985,2019-05-01 07:37:36.1860,2019-05-01 08:10:41.1990,3283,W 89 St & Columbus Ave,40.7882213,-73.97041561,472,E 32 St & Park Ave,40.745712100000006,-73.98194829,27042,Subscriber,1970,2
108,2019-05-01 07:37:36.9520,2019-05-01 07:39:25.0990,3112,Milton St & Franklin St,40.72906,-73.95779,3469,India St & West St,40.73181401720966,-73.95995020866394,28975,Subscriber,1985,2
69,2019-05-01 07:37:41.8020,2019-05-01 07:38:51.7620,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,3686,Gansevoort St & Hudson St,40.73944820130404,-74.00507032871245,17141,Subscriber,1966,2
1784,2019-05-01 07:37:42.3090,2019-05-01 08:07:26.6650,3112,Milton St & Franklin St,40.72906,-73.95779,472,E 32 St & Park Ave,40.745712100000006,-73.98194829,32147,Subscriber,1974,1
696,2019-05-01 07:37:44.4820,2019-05-01 07:49:20.5570,3434,W 88 St & West End Ave,40.790254173304184,-73.97718340158461,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,27855,Subscriber,1972,2
608,2019-05-01 07:37:44.6500,2019-05-01 07:47:53.3320,150,E 2 St & Avenue C,40.720873600000004,-73.98085795,497,E 17 St & Broadway,40.73704984,-73.99009296,33780,Subscriber,1995,2
679,2019-05-01 07:37:44.8120,2019-05-01 07:49:04.3450,419,Carlton Ave & Park Ave,40.69580705,-73.97355569,3069,Lorimer St & Broadway,40.70411791,-73.94818595,34954,Subscriber,1969,1
546,2019-05-01 07:37:46.6670,2019-05-01 07:46:53.3340,3286,E 89 St & 3 Ave,40.7806284,-73.9521667,3493,E 118 St & 3 Ave,40.799139000000004,-73.9389152,31020,Subscriber,1963,1
1645,2019-05-01 07:37:47.0520,2019-05-01 08:05:12.3830,3338,2 Ave & E 99 St,40.786258600000004,-73.94552579,267,Broadway & W 36 St,40.75097711,-73.98765428,24336,Subscriber,1990,1
92,2019-05-01 07:37:48.3290,2019-05-01 07:39:21.1160,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,14814,Subscriber,1972,1
1010,2019-05-01 07:37:50.6840,2019-05-01 07:54:40.8860,239,Willoughby St & Fleet St,40.69196566,-73.9813018,258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,17102,Subscriber,1982,1
569,2019-05-01 07:37:56.5360,2019-05-01 07:47:25.7480,3383,Cathedral Pkwy & Broadway,40.804213,-73.96699104,3502,Lexington Ave & E 111 St,40.79541210000001,-73.9441232,29428,Subscriber,1952,1
287,2019-05-01 07:37:56.9490,2019-05-01 07:42:44.2210,416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,21507,Subscriber,1953,1
575,2019-05-01 07:37:59.2880,2019-05-01 07:47:34.7890,3294,E 91 St & Park Ave,40.7835016,-73.955327,3372,E 74 St & 1 Ave,40.7689738,-73.95482273,33836,Subscriber,1985,1
631,2019-05-01 07:37:59.6160,2019-05-01 07:48:31.2470,3733,Avenue C & E 18 St,40.730563000000004,-73.973984,503,E 20 St & Park Ave,40.73827428,-73.98751968,35129,Subscriber,1973,2
704,2019-05-01 07:38:01.0160,2019-05-01 07:49:45.7530,410,Suffolk St & Stanton St,40.72066442,-73.98517977,279,Peck Slip & Front St,40.707873,-74.00166999999999,24822,Subscriber,1993,2
1677,2019-05-01 07:38:01.7870,2019-05-01 08:05:59.2370,515,W 43 St & 10 Ave,40.76009437,-73.99461843,427,Bus Slip & State St,40.701907,-74.013942,31215,Subscriber,1989,1
118,2019-05-01 07:38:03.4890,2019-05-01 07:40:01.8420,3617,28 Ave & 35 St,40.7671,-73.9169858,3721,31 St & Newtown Ave,40.7675487799971,-73.92093345522879,16769,Subscriber,1966,1
