tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
1503,2019-03-01 00:09:16.7570,2019-03-01 00:34:20.7410,480.0,W 53 St & 10 Ave,40.76669671,-73.99061728,3256.0,Pier 40 - Hudson River Park,40.7277140777778,-74.01129573583603,34035,Subscriber,1965,1
493,2019-03-01 00:09:19.8920,2019-03-01 00:17:33.4840,3435.0,Grand St & Elizabeth St,40.718821999999996,-73.99596,369.0,Washington Pl & 6 Ave,40.73224119,-74.00026394,32892,Subscriber,1978,2
303,2019-03-01 00:09:18.5910,2019-03-01 00:14:22.3920,342.0,Columbia St & Rivington St,40.71739973,-73.98016555,349.0,Rivington St & Ridge St,40.71850211,-73.98329859,34120,Subscriber,1960,1
203,2019-03-01 00:09:28.2840,2019-03-01 00:12:51.7300,439.0,E 4 St & 2 Ave,40.726280700000004,-73.98978041,301.0,E 2 St & Avenue B,40.72217444,-73.98368779,29051,Subscriber,1994,2
261,2019-03-01 00:09:35.4700,2019-03-01 00:13:57.4170,3107.0,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,3093.0,N 6 St & Bedford Ave,40.71745169,-73.95850939,20579,Subscriber,1982,1
502,2019-03-01 00:09:51.7810,2019-03-01 00:18:14.6600,3415.0,Prospect Pl & 6 Ave,40.6793307,-73.97519523,3673.0,Dean St & Franklin Ave,40.67759206937376,-73.95563721656801,33991,Subscriber,1967,1
340,2019-03-01 00:10:10.2680,2019-03-01 00:15:50.7510,3398.0,Smith St & 9 St,40.67469570000001,-73.99785768,3340.0,Wolcott St & Dwight St,40.6753274,-74.0100698,15621,Subscriber,1986,1
1003,2019-03-01 00:10:14.5910,2019-03-01 00:26:57.9620,531.0,Forsyth St & Broome St,40.71893904,-73.99266288,3430.0,Richardson St & N Henry St,40.71907891179564,-73.94223690032959,35679,Subscriber,1981,1
491,2019-03-01 00:10:38.3270,2019-03-01 00:18:49.6080,505.0,6 Ave & W 33 St,40.74901271,-73.98848395,285.0,Broadway & E 14 St,40.73454567,-73.99074142,31532,Subscriber,1989,1
332,2019-03-01 00:10:39.9620,2019-03-01 00:16:12.8990,3418.0,Plaza St West & Flatbush Ave,40.675020700000005,-73.97111473,3549.0,Grand Ave & Bergen St,40.678045000000004,-73.962408,16581,Subscriber,1990,2
707,2019-03-01 00:10:46.9890,2019-03-01 00:22:34.6680,3592.0,Crescent St & Broadway,40.7633589,-73.92864709999999,3526.0,31 St & 23 Ave,40.7747878,-73.91255509999999,29056,Subscriber,1990,1
314,2019-03-01 00:10:46.8500,2019-03-01 00:16:01.8480,450.0,W 49 St & 8 Ave,40.76227205,-73.98788205,2021.0,W 45 St & 8 Ave,40.75929124,-73.98859651,31278,Subscriber,1995,1
314,2019-03-01 00:11:00.1260,2019-03-01 00:16:14.1650,2021.0,W 45 St & 8 Ave,40.75929124,-73.98859651,478.0,11 Ave & W 41 St,40.76030096,-73.99884222,19042,Subscriber,1984,1
444,2019-03-01 00:11:04.5930,2019-03-01 00:18:29.0830,265.0,Stanton St & Chrystie St,40.72229346,-73.99147535,150.0,E 2 St & Avenue C,40.720873600000004,-73.98085795,34790,Subscriber,1993,1
286,2019-03-01 00:11:20.0630,2019-03-01 00:16:06.7140,3383.0,Cathedral Pkwy & Broadway,40.804213,-73.96699104,3630.0,Frederick Douglass Blvd & W 115 St,40.8038654,-73.95593079999999,32738,Subscriber,1993,1
151,2019-03-01 00:11:26.5750,2019-03-01 00:13:57.8950,438.0,St Marks Pl & 1 Ave,40.72779126,-73.98564945,293.0,Lafayette St & E 8 St,40.73020660529954,-73.99102628231049,25450,Subscriber,1978,1
922,2019-03-01 00:11:40.5820,2019-03-01 00:27:03.5030,3074.0,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,3016.0,Kent Ave & N 7 St,40.72036775298455,-73.96165072917937,35764,Subscriber,1985,2
